attribute_set_id,sku,name,meta_title,url_key,sku_for_vendor_product,treatment,carat_weight,classification,cutting_style,dimensions,j_colour,name2,offers,vendor_id,weight_ratti,shipping_days,hsn_code,price,special_price,weight_carat,price_per_carat,weight_sort1,status,tax_class_id,gemstone,gem_composition,shape,certification,return_policy,colour,cut,dimension_type,dispatch_days,gemstone2,vendor,offer_type,origin,product_type,description,short_description,comment_explation,description2,qty,is_in_stock,gemstone3,image,small_image,thumbnail,invoice_id,news_from_date,news_to_date,stickers,callfor,quality_config_gem,redirect_select_for_quality,select_for_quality,mainproduct_forjewlrypage,gemstone2_type,price_per_carat_range,metal_config,ideal_design,price_for_jewelry,promotion_baseprice_jewlery,product_discount_percentage,promotion_discount_price,specific_gravity,refractive_index,show_pricing_table,callfor_price_wanto_show,automatic_video_link,call_for_price_text,calibrated_size_range,beads_size,hole,beads_in_strand,length_inches,quality_grade,strands,dimension_approx,arrangement_type,length_cm,how_to_wear,certificate_number1,verified_certificateimage,verified_certificateimage1,additional_certification,price_range,gemstone_benifits_new,product_category_type
Gemstones,GP18034,Black Opal - 3.11 Carats,Natural Certified Black Opal - 3.11 Carats (GP18034) from Ethiopia,opal-gp18034,GP18034,Dyed,3.11,Black Opal,Cabochon,12.21x8.42x5.10 mm,Black,3.11 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 3.11 carat (3.25 ratti) from Ethiopia,Express Dispatch,9072,3.46,0,71039990,4850.0000,,3.1100,1559.0000,311.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 3.11 carats in Oval shape,Natural Black Opal weighing 3.11 carats (3.46 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Original Black Opal for sale online, weighing 3.11 carats (roughly 3.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (3.11 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18034-1-280624.jpg,/g/p/gp18034-1-280624.jpg,/g/p/gp18034-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,,,,2 - Mid-Precious,1500,,,,,,727.5,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711174,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711174,,,4500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18036,Black Opal - 1.85 Carats,Natural Certified - 1.85 Carats Black Opal (GP18036) from Ethiopia,opal-gp18036,GP18036,Dyed,1.85,Black Opal,Cabochon,9.93x6.14x4.72 mm,Black,1.85 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 1.85 carat (2 ratti) from Ethiopia,Express Dispatch,9074,2.06,0,71039990,2900.0000,,1.8500,1568.0000,185.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,"Black, Play Of Color",Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 1.85 carats in Oval shape,Natural Black Opal weighing 1.85 carats (2.06 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Original Black Opal for sale online, weighing 1.85 carats (roughly 2 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (1.85 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18036-1-280624.jpg,/g/p/gp18036-1-280624.jpg,/g/p/gp18036-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,1500,,,,,,435,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711167,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711167,,,2500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18037,Black Opal - 1.44 Carats,Original Certified Black Opal for Astrological Use - 1.44 Carats (GP18037) from Ethiopia,opal-gp18037,GP18037,Dyed,1.44,Black Opal,Cabochon,10.71x7.46x2.98 mm,Black,1.44 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 1.44 carat (1.5 ratti) from Ethiopia,Express Dispatch,9075,1.6,0,71039990,1750.0000,,1.4400,1215.0000,144.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,AGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 1.44 carats in Oval shape,Natural Black Opal weighing 1.44 carats (1.60 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Original Black Opal for sale online, weighing 1.44 carats (roughly 1.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (1.44 carat) .The stone origin (where it is mined from) is Ethiopia.The stone is hence popularly also known as Black Opal. Black Opal has many benefits. This gem is stated to be Smoke enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18037-1-280624.jpg,/g/p/gp18037-1-280624.jpg,/g/p/gp18037-hand-280624.jpg,Others-Ongoing3@BH#8,2015-09-10 00:00:00,,,,,0,,,2 - Mid-Precious,1000,,,,,,262.5,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SA117711175,http://agrl.in/searchcertificate.aspx?T=Stone&No=SA117711175,,,1500,"advancement in fine arts, Luxurious life",MP
Gemstones,GP18039,Black Opal - 3.46 Carats,Premium Certified Black Opal for Astrological Use - 3.46 Carats (GP18039) from Ethiopia,opal-gp18039,GP18039,Dyed,3.46,Black Opal,Cabochon,12.01x9.50x4.87 mm,Black,3.46 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 3.46 carat (3.75 ratti) from Ethiopia,Express Dispatch,9077,3.84,0,71039990,2250.0000,,3.4600,650.0000,346.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,"Black, Opalescence",Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Treated - Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 3.46 carats in Oval shape.,Natural Black Opal weighing 3.46 carats (3.84 ratti) from Ethiopia,Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 010724),"Buy Natural Opal with Fire (Treated - Black) Ethiopia 3.46 for sale online, weighing carats (roughly 3.84 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (3.46 carat). has many benefits. This gem stated to Dyed. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp18039-1-280624.jpg,/g/p/gp18039-1-280624.jpg,/g/p/gp18039-hand-280624.jpg,Others-Ongoing3@BH#8d,2015-10-13 00:00:00,,,,,0,,,2 - Mid-Precious,500,,,,,,337.5,2.05,1.45 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,SLA380130254,https://www.itlgj.com/searchcertificate.aspx?No=SLA380130254&T=Stone,,,2000,"advancement in fine arts, Luxurious life",MP
Gemstones,GP16514,Turquoise - 4.09 Carats,Natural Certified Turquoise (Firoza) - 4.09 Carats (GP16514) from USA,turquoise-gp16514,GP16514,Unheated and Untreated (No Indications Observed),4.09,Turquoise,Cabochon,12.60x8.61x5.45 mm,Blue,4.09 ct Turquoise (Firoza) Natural Original Top Quality Lab Certified Gemstone of 4.09 carat (4.54 ratti) from USA,Express Dispatch,8007,4.54,0,71039990,4600.0000,,4.0900,1125.0000,409.0000,Enabled,Jewellery Semiprecious,Turquoise,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,Blue,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Turquoise (USA),GP,Loose Gemstone,USA,Single Stone,Natural Turquoise weighing 4.09 carats in Oval shape.. Turquoise Will be Polished from one side and will be in rough form from the back side because it is a soft stone.So that focus is only in insuring that it looks from the front side,Natural Turquoise weighing 4.09 carats (4.54 ratti) from USA,"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 240424), Price update on 12-08-2024 done by Munna","Buy Natural Original Turquoise (USA) for sale online, weighing 4.09  carats (roughly 4.54 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.09 carat). The stone origin (where it is mined from) is USA. The stone is hence popularly also known as American Turquoise. Turquoise (USA) has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Turquoise (USA)-Cabochon-Non Calibrated,/g/p/gp16514-1-240424.jpg,/g/p/gp16514-1-240424.jpg,/g/p/gp16514-hand-240424.jpg,AJ2-20150908@AJ#11,2015-11-19 00:00:00,,,,,0,,,3 - Semi-Precious,1000.0,,,,,,180,2.75,1.61 Spot,No,No,,,",",",",",",,,",",",",",",",",,000033---Turqu--__oise0000333-----___.pdf,SLA381131621,https://www.itlgj.com/searchcertificate.aspx?No=SLA381131621&T=Stone,,,4500.0,,MP
Gemstones,GP12600,Red Garnet - 3.16 Carats,Premium Certified Red Garnet for Astrological Use - 3.16 Carats,garnet-gp12600,GP12600,Unheated and Untreated (No Indications Observed),3.16,Red Garnet,Faceted,9.60x7.78x4.38 mm,Purple,3.16 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 3.16 carat (3.5 ratti),Express Dispatch,3370,3.51,0,71039931,5500.0000,,3.1600,1741.0000,316.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,GJSPC Certified,10 Day Money-Back Returns*,Reddish Purple,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 3.16 carats in Oval Shape,Natural Red Garnet weighing 3.16 carats (3.51 ratti),Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022)(Relive on 170424),"Buy Natural Garnet - Red (Almandine) 3.16 for sale online, weighing carats (roughly 3.51 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (3.16 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp12600-1-170424.jpg,/g/p/gp12600-1-170424.jpg,/g/p/gp12600-hand-170424.jpg,,2015-09-07 00:00:00,,,,,0,,,3 - Semi-Precious,1500,,,,,,825,3.9,1.75,No,No,,,",",",",",",,,",",",",",",",",,,,,,,5500,"Positivity, Good Health",MP
Gemstones,GP19079,Red Coral - 6.03 Carats,Natural Pagadam Stone (Munga Ratna) 6.7 Ratti from Japan,red-coral-gp19079,GP19079,Unheated and Untreated (No Indications Observed),6.03,Red Coral,Cabochon,18.50x9.30x4.55 mm,Red,6.03 ct Red Coral (Moonga) Original Top Quality Lab Certified Gemstone of 6.03 carat (6.5 ratti) from Japan,Express Dispatch,10236,6.7,0,96019040,24100.0000,,6.0300,3997.0000,603.0000,Enabled,Jewellery Corals,Red Coral,Natural,Oval,JBN Certified,10 Day Money-Back Returns*,Red,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Red Coral - Japan (Oval),GP,Loose Gemstone,Japan,Single Stone,Natural Red Coral weighing 6.03 carats in Oval shape.,Natural Red Coral weighing 6.03 carats (6.70 ratti) from Japan,"Update carat wt on 24-Apr-2019, Price Increase by 30% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022), Price update on 18-06-2025 done by Munna","Buy Natural Original Red Coral - Japan for sale online, weighing 6.03 carats (roughly 6.7 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (6.03 carat). The stone origin (where it is mined from) is Japan. The stone is hence popularly also known as Prabal, Pagadam, Marjan, Munga. Red Coral - Japan has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Red Coral - Japan (Oval)-Cabochon- Non Calibrated,/g/p/gp19079-1-090123.jpg,/g/p/gp19079-1-090123.jpg,/g/p/gp19079-hand-090123.jpg,Others-Ongoing3@PM#17,2015-11-23 00:00:00,,,,,0,,,1 - Precious,3500,,,,,,4530,2.7,1.550 Spot ,No,No,,,",",",",",",,,",",",",",",",",,000026Red---___26Coral___-----000026.pdf,JBNGTL/22574/19,http://www.jbngemtestinglab.com/,,,24000,Courageous behaviour,MP
Gemstones,GP14231,Red Garnet - 4.87 Carats,Natural Certified Red Garnet - 4.87 Carats,garnet-gp14231,GP14231,Unheated and Untreated (No Indications Observed),4.87,Red Garnet,Faceted,11.55x9.73x5.89 mm,Red,4.87 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 4.87 carat (5.25 ratti),Express Dispatch,5689,5.41,0,71039931,16300.0000,,4.8700,3347.0000,487.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,Brownish Red,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,Natural Red Garnet weighing 4.87 carats in Oval Shape,Natural Red Garnet weighing 4.87 carats (5.41 ratti),"Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Whatsaap Group on 13-may-2022), Price Update By Shani on 220124 Done by Munna","Buy Natural Garnet - Red (Almandine) 4.87 for sale online, weighing carats (roughly 5.41 ratti). The cost price of the stone is provided and its per carat can be calculated by dividing weight (4.87 carat). has many benefits. This gem stated to Unheated Untreated. value good considering properties effects. certified photos, video lab certificate are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp14231-1-100424.jpg,/g/p/gp14231-1-100424.jpg,/g/p/gp14231-hand-100424.jpg,,2015-12-07 00:00:00,,,,,0,,,3 - Semi-Precious,3000,,,,,,2280,3.9,1.76,No,No,,,",",",",",",,,",",",",",",",",,,SLA373822878,https://www.itlgj.com/searchcertificate.aspx?No=SLA373822878&T=Stone,,,16000,"Positivity, Good Health",MP
Gemstones,GP14236,Red Garnet - 2.56 Carats,Original Certified Red Garnet for Astrological Use - 2.56 Carats,garnet-gp14236,GP14236,Unheated and Untreated (No Indications Observed),2.56,Red Garnet,Faceted,7.61x7.57x3.99 mm,Red,2.56 ct Red Garnet Natural Original Top Quality Lab Certified Gemstone of 2.56 carat (2.75 ratti),Express Dispatch,5694,2.84,0,71039931,8000.0000,,2.5600,3125.0000,256.0000,Enabled,Jewellery Semiprecious,Garnet,Natural,Octagonal,ITLGJ Certified,10 Day Money-Back Returns*,Purple Red,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Garnet - Red (Almandine),GP,Loose Gemstone,,Single Stone,An Natural Garnet weighing 2.56 carats in Octagonal Shape,Natural Garnet weighing 2.56 carats (2.84 ratti),"Deativate by Neel das on 24-7-20, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Relive on 170424)","Buy Natural Original Garnet loose gemstone for sale online weighing 2.56 carats (roughly 2.75 ratti). The cost price of this stone is provided, and price per carat can be calculated by dividing price by carat weight (2.56 carats). The stone origin (where it is mined form) is . Garnet has many benefits. This gem is stated to Unheated & Untreated. The value of this gemstone is good considering its properties and effects. This Garnet is certified and photos, videos and lab certificate for this stone are available on our online store.",1.0000,1,Garnet - Red (Almandine/Pyrope)-Faceted-Non Calibrated,/g/p/gp14236-1-170424.jpg,/g/p/gp14236-1-170424.jpg,/g/p/gp14236-hand-170424.jpg,,2015-12-07 00:00:00,,,,,0,,,3 - Semi-Precious,3000,,,,,,1200,3.9,1.76,No,No,,,",",",",",",,,",",",",",",",",,,SLA373822887,https://www.itlgj.com/searchcertificate.aspx?No=SLA373822887&T=Stone,,,8000,"Positivity, Good Health",MP
Gemstones,GP19190,Turquoise - 8.13 carats,Natural Turquoise - 8.13 carats (GP19190) from USA,turquoise-gp19190,GP19190,Unheated and Untreated (No Indications Observed),8.13,Turquoise,Cabochon,16.97x10.56x6.52 mm,Blue,8.13 ct Turquoise (Firoza) Natural Original Top Quality Lab Certified Gemstone of 8.13 carat (9 ratti) from USA,Express Dispatch,10344,9.03,0,71039990,3550.0000,,8.1300,437.0000,813.0000,Enabled,Jewellery Semiprecious,Turquoise,Natural,Oval,ITLGJ Certified,10 Day Money-Back Returns*,Blue,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Turquoise (USA),GP,Loose Gemstone,USA,Single Stone,Natural Turquoise weighing 8.13 carat In Oval shape. Turquoise Will be Polished from one side and will be in rough form from the back side because it is a soft stone.So that focus is only in insuring that it looks from the front side,Natural Turquoise weighing 8.13 carats (9.03 ratti) from USA,"Update carat wt on 04-Feb-2019, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Relive on 220424)(Out of stock by Own inventory on 160524)","Buy Natural Original Turquoise (USA) for sale online, weighing 9.03 carats (roughly 10 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (9.03 carat). The stone origin (where it is mined from) is USA. The stone is hence popularly also known as American Turquoise. Turquoise (USA) has many benefits. This gem is stated to be Unheated and Untreated. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Turquoise (USA)-Cabochon-Non Calibrated,/g/p/gp19190-1-220424.jpg,/g/p/gp19190-1-220424.jpg,/g/p/gp19190-hand-220424.jpg,GJSPC@Missing#5,2015-11-28 00:00:00,,,,,0,,,3 - Semi-Precious,400,,,,,,532.5,2.75,1.61 Spot,No,No,,,",",",",",",,,",",",",",",",",,000033---Turqu--__oise0000333-----___.pdf,,,,,3500,,MP
Gemstones,GP19374,Emerald - 4.09 Carats,Premium Certified Emerald (Panna) for Astrological Use - 4.09 Carats,emerald-gp19374,GP19374,Unheated and Untreated (Oiling Only),4.09,Emerald,Faceted,10.55x10.44x4.95 mm,Green,4.09 ct Emerald Natural Original Top Quality Lab Certified Gemstone of 4.09 carat (4.5 ratti) from Zambia,Express Dispatch,10524,4.54,0,71039130,23800.0000,,4.0900,5819.0000,409.0000,Enabled,Jewellery Sapphire,Emerald,Natural,Round,ITLGJ Certified,10 Day Money-Back Returns*,Green,Faceted,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Emerald - Zambia,GP,Loose Gemstone,Zambia,Single Stone,Natural Emerald weighing 4.09 carat In Round shape.,Natural Emerald weighing 4.09 carats (4.54 ratti) from Zambia,"Price Uptade by Sunil Sir on 03-05-2021 by 10% (Massage on Hangout Group), Price Increase by 20% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022), Price Update by Shani after Audit Price Mismatch on Inventory on 270423, Price update on 13-09-2024 done by Munna(Out of stock by own inventory on 290125)","Buy Natural Emerald - Zambia 4.09 for sale online, weighing 4.09 carats (roughly 4.5 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (4.09 carat). The stone origin (where it is mined from) is Zambia. The stone is hence popularly also known as . Emerald has many benefits. This gem is stated to be Unheated (Oiling). The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",0.0000,0,Emerald - Zambia-Faceted-Non Calibrated,/g/p/gp19374-1-191023.jpg,/g/p/gp19374-1-191023.jpg,/g/p/gp19374-hand-191023.jpg,Others-Ongoing3@Missing#25a,2021-02-22 00:00:00,,,,,0,,,1 - Precious,5500.0,,,,,,5310,2.72,1.580 - 1.590,No,No,,,",",",",",",,,",",",",",",",",,11---___Emerald0011_-_____----.pdf,,,,,23500.0,"growth in business, Oratorship",MP
Gemstones - Config1,GEM-YSAP-PREM-CEYLON,Yellow Sapphire (Ceylonese) - Premium,Yellow Sapphire (Ceylonese) - Premium Quality,yellow-sapphire-ceylonese-premium-quality,,Unheated and Untreated (No Indications Observed),,,Faceted,,Yellow,,,,,4,71039120,3000.0000,,,0.0000,0.0500,Disabled,Jewellery Sapphire,Yellow Sapphire,Natural,No,Free Lab Certificate,10 Day Money-Back Returns*,Yellow,Faceted,Not Calibrated,4 Business Days (+12 Days if Customized Jewellery),Yellow Sapphire - Sri Lanka,,,Sri Lanka (Ceylon),Single Stone,"Allow our team of expert gemologists select a Natural Premium Yellow Sapphire gemstone of Premium Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs, with weight within -0.2ct to +0.5ct range from your selection. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Yellow Sapphire category page",Medium Colour / Milky / Mostly Clean,,,1.0000,1,,/g/e/gem-ysap-prem-ceylon-1_4.jpg,/g/e/gem-ysap-prem-ceylon-1_4.jpg,/g/e/gem-ysap-prem-ceylon-2_4.jpg,,,,,,Premium,0,,,1 - Precious,3000,,,,,0,,4,1760 - 1.770 ,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,"Financial Growth, Good Health",
Gemstones,GP19535,Black Opal - 8.51 Carats,Premium Certified Black Opal for Astrological Use - 8.51 Carats (GP19535) from Ethiopia,opal-gp19535,GP19535,Smoke Enhancement,8.51,Black Opal,Cabochon,18.30x14.32x5.36 mm,Black,8.51 ct Black Opal Natural Original Top Quality Lab Certified Gemstone of 8.51 carat (9.25 ratti) from Ethiopia,Express Dispatch,3000.05,9.46,0,71039990,9900.0000,,8.5100,1165.0000,850.0000,Enabled,Jewellery Semiprecious,Opal,Natural,Oval,ITLGR Certified,10 Day Money-Back Returns*,Black,Cabochon,Not Calibrated,0 Business Days (+5 days for typical Jewellery; +14 days for Bracelet/Gold/CZ/Diamond Items),Opal with Fire (Black) - Ethiopia,GP,Loose Gemstone,Ethiopia,Single Stone,Natural Black Opal weighing 8.51 carats in Oval shape.,Natural Black Opal weighing 8.51 carats (9.44 ratti) from Ethiopia,"Update carat wt on 07-Aug-2019, Price Increase by 5% on 23-May-2022(messaged by NITIN SIR on Catalog Group update on 13-may-2022)(Relive on 010724)","Buy Natural Original Blue Opal for sale online, weighing 8.51 carats (roughly 10.25 ratti). The cost price of the stone is provided and its price per carat can be calculated by dividing the cost price by stone weight (8.51 carat). The stone origin (where it is mined from) is Ethiopia. The stone is hence popularly also known as Blue Opal. Precious Opal (Enhanced) - Ethiopia has many benefits. This gem is stated to be smoke Enhancement. The value of the stone is good considering its properties and effects. This gem is certified and its photos, video and lab certificate are available on our online store.",1.0000,1,Precious Opal (Enhanced) - Ethiopia-Cabochon-Non Calibrated,/g/p/gp19535-1-280624.jpg,/g/p/gp19535-1-280624.jpg,/g/p/gp19535-hand-280624.jpg,,2015-12-23 00:00:00,,,,,0,,,2 - Mid-Precious,1000,,,,,,1485,2.05,1.450 Spot,No,No,,,",",",",",",,,",",",",",",",",,00021--___Opal___--00021--.pdf,,https://www.itlgr.com/searchcertificate.aspx?T=Stone&No=S351770734,,,9500,"advancement in fine arts, Luxurious life",MP
Gemstones - Config1,GEM-YSAP-ECO-CEYLON,Yellow Sapphire (Ceylonese) - Economy,Yellow Sapphire (Ceylonese) - Economy Quality,yellow-sapphire-ceylonese-economy-quality,,Unheated and Untreated (No Indications Observed),,,Faceted,,Yellow,,,,,4,71039120,2000.0000,,,0.0000,0.0400,Disabled,Jewellery Sapphire,Yellow Sapphire,Natural,No,Free Lab Certificate,10 Day Money-Back Returns*,Yellow,Faceted,Not Calibrated,4 Business Days (+12 Days if Customized Jewellery),Yellow Sapphire - Sri Lanka,,,Sri Lanka (Ceylon),Single Stone,"Allow our team of expert gemologists select a Natural Economy Yellow Sapphire gemstone of Economy Quality from our offline inventory of gemstones. The selected gemstone shall be of relatively the same quality as those shown in the sample photographs, with weight within -0.2ct to +0.5ct range from your selection. You can alternatively decide to browse through our collection of catalogued gemstones with photos and videos to select a gemstone of your own choice by going to the Yellow Sapphire category page",Medium Colour / Nearly Opaque / Inconsistent Colour,,,1.0000,1,,/g/e/gem-ysap-eco-ceylon-1_4.jpg,/g/e/gem-ysap-eco-ceylon-1_4.jpg,/g/e/gem-ysap-eco-ceylon-3_4.jpg,,,,,,Economy,0,,,1 - Precious,2000,,,,,0,,4,1760 - 1.770 ,No,No,,,",",",",",",,,",",",",",",",",,,,,,,,"Financial Growth, Good Health",
